comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 2,D 0–0,cd051869,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-21,c8945d11
Premier League,Matchweek 3,D 1–1,cd051869,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-28,a08ef96c
Premier League,Matchweek 4,L 0–1,cd051869,d07537b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-11,19a03697
Premier League,Matchweek 5,W 2–0,cd051869,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-18,fd1d60f4
Premier League,Matchweek 6,D 3–3,cd051869,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-25,87140543
Premier League,Matchweek 7,W 2–1,cd051869,7c21e445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-03,f1eead63
Premier League,Matchweek 8,L 0–1,cd051869,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-16,866cfb1f
Premier League,Matchweek 9,L 1–2,cd051869,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-24,b5c25937
Premier League,Matchweek 10,L 1–3,cd051869,943e8050,1,90,5,3,2,40.0,0,2.5,0,0,0,0,6,15,40.0,40,8,30.0,29.3,8,37.5,30.9,12,2,16.7,1,8.2,2021-10-30,c8915e9e
Premier League,Matchweek 11,L 1–2,cd051869,1c781004,1,90,5,2,3,80.0,0,1.5,1,1,0,0,9,15,60.0,38,3,36.8,32.5,3,33.3,33.7,6,0,0.0,5,27.6,2021-11-06,0f029791
Premier League,Matchweek 12,D 3–3,cd051869,b2b47a98,1,90,8,3,5,62.5,0,1.7,0,0,0,0,9,27,33.3,39,7,59.0,40.0,8,50.0,38.4,26,1,3.8,4,25.5,2021-11-20,adbf56bc
Premier League,Matchweek 13,W 1–0,cd051869,d3fd31cc,1,90,5,0,5,100.0,1,0.6,0,0,0,0,8,18,44.4,47,6,29.8,33.1,7,57.1,42.1,24,3,12.5,1,13.2,2021-11-28,286c4c1c
Premier League,Matchweek 14,L 0–2,cd051869,361ca564,1,90,6,2,5,66.7,0,2.1,0,0,0,0,2,10,20.0,32,5,25.0,30.4,4,50.0,33.3,13,0,0.0,0,8.5,2021-12-02,a80b3790
Premier League,Matchweek 15,D 2–2,cd051869,5bfb9659,1,90,6,2,4,66.7,0,1.6,0,0,0,0,6,16,37.5,31,2,45.2,33.2,5,40.0,28.6,27,1,3.7,1,10.8,2021-12-05,175160b7
Premier League,Matchweek 16,W 2–1,cd051869,2abfe087,1,90,2,1,1,50.0,0,0.6,0,0,0,0,0,14,0.0,32,5,40.6,31.7,4,25.0,22.5,9,0,0.0,0,,2021-12-10,49a36a4e
Premier League,Matchweek 19,L 0–2,cd051869,d07537b9,1,90,5,2,3,60.0,0,1.2,0,0,0,0,6,17,35.3,30,7,46.7,35.4,10,30.0,27.2,13,1,7.7,1,16.5,2021-12-26,1f64133b
Premier League,Matchweek 20,L 0–1,cd051869,b8fd03ef,1,90,3,1,2,66.7,0,1.2,0,0,0,0,8,27,29.6,32,3,50.0,35.3,11,100.0,56.9,15,0,0.0,2,26.0,2021-12-29,1a0df937
Premier League,Matchweek 21,W 2–1,cd051869,8602292d,1,90,5,1,4,80.0,0,1.3,0,0,0,0,2,12,16.7,29,5,34.5,33.3,8,25.0,28.1,9,0,0.0,0,5.0,2022-01-02,dfaa1817
Premier League,Matchweek 18,L 1–4,cd051869,33c895d4,1,90,6,4,3,33.3,0,1.8,0,0,0,0,2,10,20.0,40,6,22.5,30.5,6,16.7,26.7,14,1,7.1,2,20.8,2022-01-11,0859817d
Premier League,Matchweek 22,L 0–3,cd051869,822bd0ba,1,90,13,3,10,76.9,0,3.7,0,0,0,0,6,35,17.1,43,3,65.1,40.8,9,77.8,51.1,26,0,0.0,1,14.0,2022-01-16,c8c457d6
Premier League,Matchweek 17,L 1–3,cd051869,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-19,f7c0bd68
Premier League,Matchweek 23,L 1–2,cd051869,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-22,9f91ec9b
Premier League,Matchweek 24,L 0–2,cd051869,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-09,3b077554
Premier League,Matchweek 25,D 0–0,cd051869,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-12,427597d4
Premier League,Matchweek 26,L 1–2,cd051869,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-19,401c8cc8
