comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 1,W 1–0,361ca564,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,2021-08-15,ff51efc7
Premier League,Matchweek 2,W 1–0,361ca564,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2021-08-22,26ceb3c9
Premier League,Matchweek 3,W 1–0,361ca564,2abfe087,0,0,0,0,0,0,0,0,0,0,0,2021-08-29,3cd9a733
Premier League,Matchweek 4,L 0–3,361ca564,47c64c55,0,0,0,0,0,0,0,0,0,0,0,2021-09-11,17e86f90
Premier League,Matchweek 5,L 0–3,361ca564,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2021-09-19,eaf98461
Premier League,Matchweek 6,L 1–3,361ca564,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2021-09-26,a2c07e97
Premier League,Matchweek 7,W 2–1,361ca564,8602292d,0,0,0,0,0,0,0,0,0,0,0,2021-10-03,7bb0a43c
Premier League,Matchweek 8,W 3–2,361ca564,b2b47a98,0,0,0,0,0,0,0,0,0,0,0,2021-10-17,4bd69343
Premier League,Matchweek 9,L 0–1,361ca564,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2021-10-24,70c508ee
Premier League,Matchweek 10,L 0–3,361ca564,19538871,0,0,0,0,0,0,0,0,0,0,0,2021-10-30,5a2b8c26
Premier League,Matchweek 11,D 0–0,361ca564,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2021-11-07,224d1c99
Premier League,Matchweek 12,W 2–1,361ca564,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,2021-11-21,a74a684e
Premier League,Matchweek 14,W 2–0,361ca564,cd051869,0,0,0,0,0,0,0,0,0,0,0,2021-12-02,a80b3790
Premier League,Matchweek 15,W 3–0,361ca564,1c781004,0,0,0,0,0,0,0,0,0,0,0,2021-12-05,78e62deb
Premier League,Matchweek 19,W 3–0,361ca564,47c64c55,0,0,0,0,0,0,0,0,0,0,0,2021-12-26,ac4560d6
Premier League,Matchweek 20,D 1–1,361ca564,33c895d4,0,0,0,0,0,0,0,0,0,0,0,2021-12-28,08d5ef01
Premier League,Matchweek 21,W 1–0,361ca564,2abfe087,0,0,0,0,0,0,0,0,0,0,0,2022-01-01,9c831c07
Premier League,Matchweek 17,W 3–2,361ca564,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,2022-01-19,77d28549
Premier League,Matchweek 23,L 0–2,361ca564,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2022-01-23,29e164e3
Premier League,Matchweek 24,L 2–3,361ca564,33c895d4,0,0,0,0,0,0,0,0,0,0,0,2022-02-09,0613df22
Premier League,Matchweek 25,L 0–2,361ca564,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2022-02-13,fe93b491
Premier League,Matchweek 26,W 3–2,361ca564,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,2022-02-19,cd797899
Premier League,Matchweek 28,W 5–0,361ca564,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2022-03-07,6e11eac6
Premier League,Matchweek 29,L 2–3,361ca564,19538871,0,0,0,0,0,0,0,0,0,0,0,2022-03-12,e5e7becb
Premier League,Matchweek 16,W 2–0,361ca564,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2022-03-16,59b3ee40
Premier League,Matchweek 30,W 3–1,361ca564,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2022-03-20,5fb752fa
Premier League,Matchweek 31,W 5–1,361ca564,b2b47a98,0,0,0,0,0,0,0,0,0,0,0,2022-04-03,6f8a2207
Premier League,Matchweek 32,W 4–0,361ca564,8602292d,0,0,0,0,0,0,0,0,0,0,0,2022-04-09,811d471f
Premier League,Matchweek 33,L 0–1,361ca564,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2022-04-16,0b266073
Premier League,Matchweek 34,D 0–0,361ca564,cd051869,0,0,0,0,0,0,0,0,0,0,0,2022-04-23,9c939b7f
Premier League,Matchweek 35,W 3–1,361ca564,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,2022-05-01,26ff83e6
Premier League,Matchweek 36,D 1–1,361ca564,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,2022-05-07,9a93e9b2
Premier League,Matchweek 22,W 3–0,361ca564,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2022-05-12,607d0562
Premier League,Matchweek 37,W 1–0,361ca564,943e8050,0,0,0,0,0,0,0,0,0,0,0,2022-05-15,1d0f7282
Premier League,Matchweek 38,W 5–0,361ca564,1c781004,0,0,0,0,0,0,0,0,0,0,0,2022-05-22,771ecae9
