comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 3–2,2abfe087,8602292d,1,90,2,2,0,50.0,0,1.3,1,1,0,0,4,14,28.6,24,7,33.3,36.3,8,75.0,53.0,19,3,15.8,0,8.3,2021-08-14,814b563c
Premier League,Matchweek 2,L 0–2,2abfe087,d07537b9,1,90,3,2,1,33.3,0,0.7,0,0,0,0,1,5,20.0,19,4,26.3,27.4,8,0.0,21.6,14,0,0.0,0,4.0,2021-08-21,072af2f8
Premier League,Matchweek 3,L 0–1,2abfe087,361ca564,1,90,8,1,7,87.5,0,1.2,0,0,0,0,3,10,30.0,28,10,28.6,32.2,9,22.2,28.8,22,0,0.0,0,7.5,2021-08-29,3cd9a733
Premier League,Matchweek 4,L 0–2,2abfe087,8cec06e1,1,90,5,2,4,60.0,0,1.8,0,0,0,0,5,7,71.4,26,9,19.2,26.6,10,20.0,29.3,15,0,0.0,3,18.2,2021-09-11,09db0909
Premier League,Matchweek 5,W 3–1,2abfe087,1c781004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-18,835fa19c
Premier League,Matchweek 7,L 0–1,2abfe087,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-02,be9d8a45
Premier League,Matchweek 8,L 0–5,2abfe087,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-16,2ce6d340
Premier League,Matchweek 9,W 5–2,2abfe087,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-23,6985d123
Premier League,Matchweek 10,L 0–1,2abfe087,33c895d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-30,e3521093
Premier League,Matchweek 11,L 0–1,2abfe087,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-07,e0208fcf
Premier League,Matchweek 12,W 4–1,2abfe087,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-20,31a03035
Premier League,Matchweek 13,L 2–4,2abfe087,a2d435b3,1,90,8,4,4,50.0,0,2.4,0,0,0,0,5,23,21.7,21,2,81.0,47.6,6,100.0,60.2,12,0,0.0,0,21.0,2021-11-28,c2e426c8
Premier League,Matchweek 14,L 1–2,2abfe087,cff3d9bb,1,90,4,2,2,50.0,0,0.8,0,0,0,0,10,23,43.5,27,2,77.8,48.2,2,100.0,53.0,7,2,28.6,2,18.0,2021-12-01,f475576b
Premier League,Matchweek 15,L 1–3,2abfe087,b8fd03ef,1,90,12,3,9,75.0,0,2.9,0,0,0,0,10,31,32.3,26,2,80.8,49.9,10,100.0,56.9,14,2,14.3,3,15.7,2021-12-04,befb6648
Premier League,Matchweek 16,L 1–2,2abfe087,cd051869,1,90,5,2,3,80.0,0,2.2,1,1,0,0,3,21,14.3,14,0,92.9,57.5,8,100.0,59.3,22,0,0.0,4,28.5,2021-12-10,49a36a4e
Premier League,Matchweek 20,L 1–4,2abfe087,7c21e445,1,90,6,4,2,50.0,0,3.4,1,1,0,0,6,16,37.5,19,1,57.9,47.4,5,100.0,66.0,18,0,0.0,0,9.5,2021-12-28,b56fd899
Premier League,Matchweek 21,L 0–1,2abfe087,361ca564,1,90,9,1,8,88.9,0,2.4,0,0,0,0,13,28,46.4,31,5,61.3,42.9,9,100.0,60.1,32,0,0.0,0,3.0,2022-01-01,9c831c07
Premier League,Matchweek 22,D 1–1,2abfe087,b2b47a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-15,64dd3e3f
Premier League,Matchweek 23,L 0–3,2abfe087,1c781004,1,90,2,3,0,-50.0,0,1.3,0,0,0,0,3,10,30.0,18,1,44.4,36.9,5,40.0,40.0,5,0,0.0,0,,2022-01-21,5c592680
Premier League,Matchweek 17,D 0–0,2abfe087,943e8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-05,5c31d723
Premier League,Matchweek 24,L 0–1,2abfe087,7c21e445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-08,3778ac3f
Premier League,Matchweek 25,L 0–2,2abfe087,d07537b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-12,e04d98c4
Premier League,Matchweek 26,W 1–0,2abfe087,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-19,28c4ee0a
Premier League,Matchweek 18,L 1–4,2abfe087,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-23,daa35440
Premier League,Matchweek 27,D 0–0,2abfe087,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-26,43737c9c
Premier League,Matchweek 28,L 2–3,2abfe087,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-06,9d5abf8b
Premier League,Matchweek 19,L 0–4,2abfe087,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-10,d0ee0e9a
Premier League,Matchweek 29,W 2–1,2abfe087,33c895d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-13,2c627dd8
Premier League,Matchweek 31,L 0–2,2abfe087,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-02,8e05e22c
Premier League,Matchweek 32,L 0–3,2abfe087,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-09,b18deecf
Premier League,Matchweek 33,L 1–2,2abfe087,cd051869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16,3b17352d
Premier League,Matchweek 34,L 1–5,2abfe087,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-23,af522ca3
