comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 4,W 5–1,b8fd03ef,fd962109,0,0,0,0,0,0,0,0,0,0,0,2023-09-02,88066bdf
Premier League,Matchweek 5,W 3–1,b8fd03ef,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2023-09-16,64c0a6e2
Premier League,Matchweek 6,W 2–0,b8fd03ef,e4a775cb,0,0,0,0,0,0,0,0,0,0,0,2023-09-23,5dc7e234
Premier League,Matchweek 7,L 1–2,b8fd03ef,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2023-09-30,60ce29cd
Premier League,Matchweek 12,D 4–4,b8fd03ef,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2023-11-12,53bb8f30
Premier League,Matchweek 13,D 1–1,b8fd03ef,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,2023-11-25,5d4a5006
Premier League,Matchweek 15,L 0–1,b8fd03ef,8602292d,0,0,0,0,0,0,0,0,0,0,0,2023-12-06,0ad90506
Premier League,Matchweek 16,W 2–1,b8fd03ef,e297cd13,0,0,0,0,0,0,0,0,0,0,0,2023-12-10,f6155857
Premier League,Matchweek 18,W 1–0,b8fd03ef,cd051869,0,0,0,0,0,0,0,0,0,0,0,2024-02-20,af88a1aa
Premier League,Matchweek 30,D 0–0,b8fd03ef,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2024-03-31,76b4b194
Premier League,Matchweek 31,W 4–1,b8fd03ef,8602292d,0,0,0,0,0,0,0,0,0,0,0,2024-04-03,ae3ba8e8
Premier League,Matchweek 35,W 2–0,b8fd03ef,e4a775cb,0,0,0,0,0,0,0,0,0,0,0,2024-04-28,80bbb25e
Premier League,Matchweek 38,W 3–1,b8fd03ef,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2024-05-19,29335211
