comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 8,D 2–2,822bd0ba,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2023-10-08,3b1ec657
Premier League,Matchweek 10,W 3–0,822bd0ba,e4a775cb,0,0,0,0,0,0,0,0,0,0,0,2023-10-29,79bf0c7f
Premier League,Matchweek 14,W 4–3,822bd0ba,fd962109,0,0,0,0,0,0,0,0,0,0,0,2023-12-03,4b7e6f44
Premier League,Matchweek 15,W 2–0,822bd0ba,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,2023-12-06,01aca132
Premier League,Matchweek 17,D 0–0,822bd0ba,19538871,0,0,0,0,0,0,0,0,0,0,0,2023-12-17,18e98d77
Premier League,Matchweek 21,W 4–0,822bd0ba,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,2024-01-21,9a03e25c
Premier League,Matchweek 23,L 1–3,822bd0ba,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2024-02-04,99020abf
Premier League,Matchweek 24,W 3–1,822bd0ba,943e8050,0,0,0,0,0,0,0,0,0,0,0,2024-02-10,29e4d6ac
Premier League,Matchweek 25,W 4–1,822bd0ba,cd051869,0,0,0,0,0,0,0,0,0,0,0,2024-02-17,ca1e26a0
Premier League,Matchweek 26,W 4–1,822bd0ba,e297cd13,0,0,0,0,0,0,0,0,0,0,0,2024-02-21,58636a1e
Premier League,Matchweek 27,W 1–0,822bd0ba,e4a775cb,0,0,0,0,0,0,0,0,0,0,0,2024-03-02,d1a00cf0
Premier League,Matchweek 28,D 1–1,822bd0ba,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,2024-03-10,96da3e29
Premier League,Matchweek 30,W 2–1,822bd0ba,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2024-03-31,b763b73e
Premier League,Matchweek 31,W 3–1,822bd0ba,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,2024-04-04,1f5973e2
Premier League,Matchweek 32,D 2–2,822bd0ba,19538871,0,0,0,0,0,0,0,0,0,0,0,2024-04-07,d57ffe1a
