comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 1–2,e4a775cb,18bb7c10,1,90,7,2,5,71.4,0,2.0,0,0,0,0,9,19,47.4,28,12,50.0,39.1,5,100.0,69.2,10,0,0.0,0,,2023-08-12,26a7f90c
Premier League,Matchweek 2,W 2–1,e4a775cb,1df6b87e,1,90,3,1,2,66.7,0,1.5,0,0,0,0,8,16,50.0,25,4,44.0,35.9,6,83.3,52.7,17,0,0.0,2,18.7,2023-08-18,a0a93f71
Premier League,Matchweek 3,L 2–3,e4a775cb,19538871,1,90,9,3,6,77.8,0,3.9,1,1,0,0,11,23,47.8,30,9,60.0,39.1,9,55.6,43.8,17,1,5.9,0,12.8,2023-08-26,70d9b1ab
Premier League,Matchweek 4,W 1–0,e4a775cb,cff3d9bb,1,90,2,0,2,100.0,1,0.2,0,0,0,0,10,26,38.5,24,5,54.2,42.1,13,100.0,59.4,30,2,6.7,1,10.5,2023-09-02,44e89d37
Premier League,Matchweek 5,D 1–1,e4a775cb,943e8050,1,90,3,1,2,66.7,0,0.6,0,0,0,0,6,14,42.9,32,9,34.4,31.5,8,37.5,35.8,14,2,14.3,2,16.8,2023-09-18,ad7ecfad
Premier League,Matchweek 6,L 0–2,e4a775cb,b8fd03ef,1,90,4,2,2,50.0,0,1.0,0,0,0,0,2,5,40.0,9,2,44.4,33.7,3,33.3,35.0,7,1,14.3,0,4.0,2023-09-23,5dc7e234
Premier League,Matchweek 7,D 1–1,e4a775cb,cd051869,1,90,3,1,2,66.7,0,0.7,0,0,0,0,8,21,38.1,29,3,37.9,31.6,11,90.9,58.0,24,3,12.5,5,22.3,2023-10-01,923467c5
Premier League,Matchweek 8,D 0–0,e4a775cb,47c64c55,1,90,2,0,2,100.0,1,0.1,0,0,0,0,4,7,57.1,27,6,18.5,26.5,6,33.3,26.8,11,1,9.1,0,5.8,2023-10-07,1828106c
Premier League,Matchweek 9,D 2–2,e4a775cb,e297cd13,1,90,4,2,2,50.0,0,1.2,0,0,0,0,4,12,33.3,37,9,16.2,25.6,7,85.7,54.3,19,3,15.8,2,17.8,2023-10-21,d1671efa
Premier League,Matchweek 10,L 0–3,e4a775cb,822bd0ba,1,90,8,3,5,62.5,0,2.2,0,0,0,0,8,18,44.4,22,9,31.8,35.3,13,84.6,57.5,20,2,10.0,3,19.2,2023-10-29,79bf0c7f
Premier League,Matchweek 11,W 2–0,e4a775cb,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-05,ac18f108
Premier League,Matchweek 12,L 2–3,e4a775cb,7c21e445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-12,76b8e568
Premier League,Matchweek 13,L 2–3,e4a775cb,d07537b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-25,36be5cee
Premier League,Matchweek 14,L 0–1,e4a775cb,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-02,0486198b
Premier League,Matchweek 15,L 0–5,e4a775cb,fd962109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-06,fd5606da
Premier League,Matchweek 16,D 1–1,e4a775cb,8cec06e1,1,90,4,1,3,75.0,0,1.3,0,0,0,0,3,12,25.0,19,5,36.8,34.1,6,83.3,55.8,22,1,4.5,0,2.0,2023-12-09,8c8fdba5
Premier League,Matchweek 17,L 0–2,e4a775cb,361ca564,1,90,6,2,4,66.7,0,1.0,0,0,0,0,8,12,66.7,20,6,35.0,31.8,6,83.3,50.8,11,2,18.2,1,14.0,2023-12-15,4d9f1a71
Premier League,Matchweek 18,L 2–3,e4a775cb,4ba7cbea,1,90,6,3,3,50.0,0,1.4,0,0,0,0,15,26,57.7,25,4,72.0,46.6,8,100.0,59.8,24,3,12.5,1,11.4,2023-12-23,c5548935
Premier League,Matchweek 19,W 3–1,e4a775cb,b2b47a98,1,90,6,1,5,100.0,0,1.9,1,1,0,0,10,15,66.7,28,7,39.3,31.9,14,28.6,24.2,27,0,0.0,0,5.3,2023-12-26,f22a20f0
Premier League,Matchweek 20,W 2–1,e4a775cb,19538871,1,90,5,1,4,80.0,0,0.7,0,0,0,0,7,22,31.8,36,4,58.3,44.9,6,16.7,24.2,10,4,40.0,0,9.4,2023-12-30,1aa68cba
Premier League,Matchweek 21,L 2–3,e4a775cb,cd051869,1,90,5,3,2,40.0,0,1.3,0,0,0,0,6,15,40.0,25,2,44.0,36.9,5,80.0,50.0,15,1,6.7,1,11.8,2024-01-20,e0a9c631
Premier League,Matchweek 22,L 1–2,e4a775cb,18bb7c10,1,90,3,2,1,33.3,0,1.1,0,0,0,0,7,17,41.2,20,3,55.0,41.1,10,60.0,39.6,18,4,22.2,0,5.0,2024-01-30,20a16b44
Premier League,Matchweek 23,D 1–1,e4a775cb,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-04,29948898
Premier League,Matchweek 24,L 2–3,e4a775cb,b2b47a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-10,1c53666a
Premier League,Matchweek 25,W 2–0,e4a775cb,7c21e445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-17,d657db47
Premier League,Matchweek 26,L 2–4,e4a775cb,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-24,f61fbe36
Premier League,Matchweek 27,L 0–1,e4a775cb,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-02,d1a00cf0
Premier League,Matchweek 28,L 0–1,e4a775cb,d07537b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-10,f17d9ccd
Premier League,Matchweek 29,D 1–1,e4a775cb,e297cd13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16,76d09384
Premier League,Matchweek 30,D 1–1,e4a775cb,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-30,791fc95a
Premier League,Matchweek 31,W 3–1,e4a775cb,fd962109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-02,55996670
Premier League,Matchweek 32,L 1–3,e4a775cb,361ca564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-07,7598049f
Premier League,Matchweek 33,D 2–2,e4a775cb,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-13,4460b6c5
Premier League,Matchweek 34,L 0–2,e4a775cb,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-21,3025d010
Premier League,Matchweek 35,L 0–2,e4a775cb,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-28,80bbb25e
Premier League,Matchweek 36,W 3–1,e4a775cb,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-04,91a2da3b
Premier League,Matchweek 37,L 2–3,e4a775cb,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-11,384547b8
Premier League,Matchweek 38,W 2–1,e4a775cb,943e8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-19,dafb05fe
