comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 23,L 1–4,361ca564,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,2023-02-11,390c7b85
Premier League,Matchweek 24,W 2–0,361ca564,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2023-02-19,aae66d3d
Premier League,Matchweek 25,W 2–0,361ca564,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2023-02-26,8eff71b5
Premier League,Matchweek 26,L 0–1,361ca564,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2023-03-04,bf4ac62d
Premier League,Matchweek 27,W 3–1,361ca564,e4a775cb,0,0,0,0,0,0,0,0,0,0,0,2023-03-11,d065f9cd
Premier League,Matchweek 28,D 3–3,361ca564,33c895d4,0,0,0,0,0,0,0,0,0,0,0,2023-03-18,bd9ec55d
Premier League,Matchweek 29,D 1–1,361ca564,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2023-04-03,c00d9a22
Premier League,Matchweek 30,W 2–1,361ca564,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2023-04-08,b3ad7bd4
Premier League,Matchweek 31,L 2–3,361ca564,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,2023-04-15,bfc49d95
Premier League,Matchweek 33,D 2–2,361ca564,19538871,0,0,0,0,0,0,0,0,0,0,0,2023-04-27,8c9a5c5c
Premier League,Matchweek 34,L 3–4,361ca564,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,2023-04-30,e07267b3
Premier League,Matchweek 35,W 1–0,361ca564,47c64c55,0,0,0,0,0,0,0,0,0,0,0,2023-05-06,0f1e1478
Premier League,Matchweek 36,L 1–2,361ca564,8602292d,0,0,0,0,0,0,0,0,0,0,0,2023-05-13,362514ee
Premier League,Matchweek 37,L 1–3,361ca564,cd051869,0,0,0,0,0,0,0,0,0,0,0,2023-05-20,28ebbaf2
Premier League,Matchweek 38,W 4–1,361ca564,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,2023-05-28,c9c73ddd
