comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 3,L 0–2,d3fd31cc,8602292d,0,0,0,0,0,0,0,0,0,0,0,2019-08-23,3e805eff
Premier League,Matchweek 4,W 3–2,d3fd31cc,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2019-09-01,70303b7b
Premier League,Matchweek 5,L 1–3,d3fd31cc,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,2019-09-15,886c59ae
Premier League,Matchweek 6,L 0–2,d3fd31cc,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,2019-09-21,707ee0eb
Premier League,Matchweek 16,W 3–1,d3fd31cc,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2019-12-07,1b69dd66
Premier League,Matchweek 17,D 1–1,d3fd31cc,19538871,0,0,0,0,0,0,0,0,0,0,0,2019-12-15,240ac5ad
Premier League,Matchweek 18,D 0–0,d3fd31cc,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2019-12-21,b9d1d1a7
Premier League,Matchweek 19,W 1–0,d3fd31cc,943e8050,0,0,0,0,0,0,0,0,0,0,0,2019-12-26,b23c6c90
Premier League,Matchweek 20,W 2–1,d3fd31cc,b2b47a98,0,0,0,0,0,0,0,0,0,0,0,2019-12-28,6edbd555
Premier League,Matchweek 21,L 1–2,d3fd31cc,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,ed58271e
Premier League,Matchweek 23,D 1–1,d3fd31cc,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2020-01-18,d4898eac
Premier League,Matchweek 25,W 3–2,d3fd31cc,2abfe087,0,0,0,0,0,0,0,0,0,0,0,2020-02-01,476d12a9
Premier League,Matchweek 26,W 3–1,d3fd31cc,47c64c55,0,0,0,0,0,0,0,0,0,0,0,2020-02-08,4e620966
Premier League,Matchweek 27,L 2–3,d3fd31cc,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2020-02-23,485003ed
Premier League,Matchweek 29,L 0–4,d3fd31cc,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2020-03-08,c062bff0
Premier League,Matchweek 30,D 0–0,d3fd31cc,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,2020-06-21,603174fb
Premier League,Matchweek 31,W 1–0,d3fd31cc,1c781004,0,0,0,0,0,0,0,0,0,0,0,2020-06-24,49724d90
Premier League,Matchweek 32,W 2–1,d3fd31cc,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,2020-07-01,c2c7ebbf
Premier League,Matchweek 33,L 0–1,d3fd31cc,361ca564,0,0,0,0,0,0,0,0,0,0,0,2020-07-06,ba9fd89a
Premier League,Matchweek 34,D 1–1,d3fd31cc,33c895d4,0,0,0,0,0,0,0,0,0,0,0,2020-07-09,1357ee3b
Premier League,Matchweek 35,L 0–3,d3fd31cc,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2020-07-12,476e8583
Premier League,Matchweek 36,D 1–1,d3fd31cc,8602292d,0,0,0,0,0,0,0,0,0,0,0,2020-07-16,f855bc55
Premier League,Matchweek 37,W 1–0,d3fd31cc,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,d2e788d0
Premier League,Matchweek 38,L 1–3,d3fd31cc,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,2020-07-26,2a3b8f05
